epoch,batch,train_loss,train_accuracy
29,1930,0.17286459,0.5
29,1931,0.18735969,1.0
29,1932,0.04442815,0.5
29,1933,0.09546207,0.5
29,1934,0.016344123,0.375
29,1935,0.05551645,0.75
29,1936,0.13812356,0.625
29,1937,0.11973024,0.5
29,1938,0.14628449,0.5
29,1939,0.020189315,0.625
29,1940,0.08701334,0.5
29,1941,0.17965205,0.875
29,1942,0.056066718,0.625
29,1943,0.0716477,0.5
29,1944,0.19191428,0.75
29,1945,0.0680658,0.375
29,1946,0.14851323,0.625
29,1947,0.096594505,0.5
29,1948,0.06578047,0.375
29,1949,0.11229061,0.75
29,1950,0.23000365,0.75
29,1951,0.1595843,0.5
29,1952,0.06778319,0.5
29,1953,0.089064114,0.75
29,1954,0.012607519,0.375
29,1955,0.16492139,0.75
29,1956,0.0034365584,0.5
29,1957,0.24077623,0.75
29,1958,0.0473258,0.875
29,1959,0.21117853,0.75
29,1960,0.10908881,0.375
29,1961,0.065046936,0.5
29,1962,0.07449191,0.625
29,1963,0.13619564,0.5
29,1964,0.15716001,0.75
29,1965,0.06801709,0.375
29,1966,0.12327477,0.5
29,1967,0.03700006,0.625
29,1968,0.035475314,0.625
29,1969,0.10667239,0.625
29,1970,0.113793604,0.625
29,1971,0.12664104,0.75
29,1972,0.0069841533,1.0
30,1973,0.13312973,0.375
30,1974,0.14755774,0.75
30,1975,0.17251197,0.25
30,1976,0.08396831,0.5
30,1977,0.108110026,0.625
30,1978,0.10258042,0.75
30,1979,0.18906432,0.625
30,1980,0.059063394,0.875
30,1981,0.07358951,1.0
30,1982,0.14581363,0.5
30,1983,0.12690371,0.75
30,1984,0.07742076,0.75
30,1985,0.116562635,0.75
30,1986,0.20270538,0.375
30,1987,0.16676025,0.5
30,1988,0.111399144,0.5
30,1989,0.07172585,0.5
30,1990,0.091709234,0.625
30,1991,0.019965209,0.5
30,1992,0.033875946,0.75
30,1993,0.16199723,0.375
30,1994,0.10810814,0.625
30,1995,0.040804643,0.5
30,1996,0.05869408,0.625
30,1997,0.014910512,0.625
30,1998,0.13366026,0.625
30,1999,0.09152027,0.625
30,2000,0.09039344,0.375
30,2001,0.20841143,0.625
30,2002,0.0719736,0.875
30,2003,0.14025226,0.375
30,2004,0.11894842,0.75
30,2005,0.16126709,0.875
30,2006,0.14909413,0.375
30,2007,0.044744223,0.375
30,2008,0.15695289,0.375
30,2009,0.040282663,0.625
30,2010,0.15240969,0.5
30,2011,0.1028627,0.25
30,2012,0.13179523,0.625
30,2013,0.07075183,0.625
30,2014,0.06753417,0.75
30,2015,0.16285478,0.5
30,2016,0.14913914,0.75
30,2017,0.12924331,0.5
30,2018,0.106837265,0.75
30,2019,0.10649233,0.375
30,2020,0.06627272,0.25
30,2021,0.06201823,0.125
30,2022,0.17274344,0.375
30,2023,0.042929757,0.625
30,2024,0.15595041,0.5
30,2025,0.08377249,0.5
30,2026,0.109542444,0.5
30,2027,0.10236047,0.875
30,2028,0.16293973,0.375
30,2029,0.096825965,0.625
30,2030,0.1808637,0.375
30,2031,0.20987463,0.5
30,2032,0.05807624,1.0
30,2033,0.20248282,0.5
30,2034,0.13889602,0.75
30,2035,0.18492344,0.75
30,2036,0.07650461,0.5
30,2037,0.057672836,0.5
30,2038,0.09529328,0.625
30,2039,0.2231168,0.625
30,2040,0.06468685,0.0
31,2041,0.08683408,0.75
31,2042,0.13072519,0.625
31,2043,0.1615878,0.875
31,2044,0.06915363,0.5
31,2045,0.14585315,0.75
31,2046,0.09472196,0.75
31,2047,0.17353335,0.375
31,2048,0.057859678,0.75
31,2049,0.047753718,0.5
31,2050,0.13857505,0.75
31,2051,0.072702944,0.625
31,2052,0.09473865,0.625
31,2053,0.01998497,0.5
31,2054,0.20543969,0.5
31,2055,0.12296859,0.625
31,2056,0.18754186,0.25
31,2057,0.06320518,0.25
31,2058,0.082162306,0.125
31,2059,0.02961974,0.75
31,2060,0.17037773,0.625
31,2061,0.089994125,0.375
31,2062,0.15960766,0.375
31,2063,0.18408707,0.5
31,2064,0.032983575,0.375
31,2065,0.065632485,0.375
31,2066,0.04329455,0.5
31,2067,0.063898146,0.75
31,2068,0.12112687,0.625
31,2069,0.049968578,0.625
31,2070,0.1941654,0.625
31,2071,0.12720783,0.625
31,2072,0.059484325,0.625
31,2073,0.026721315,0.625
31,2074,0.20320871,0.625
31,2075,0.025097981,0.375
31,2076,0.039459184,0.75
31,2077,0.21788998,0.5
31,2078,0.07667936,0.75
31,2079,0.09977574,0.75
31,2080,0.20636931,0.375
31,2081,0.05459092,0.375
31,2082,0.3609915,0.625
31,2083,0.11381646,0.625
31,2084,0.07510286,0.75
31,2085,0.24564162,0.375
31,2086,0.11957063,0.5
31,2087,0.13479197,0.75
31,2088,0.13726549,0.5
31,2089,0.07905231,0.25
31,2090,0.1335232,1.0
31,2091,0.14897929,0.375
31,2092,0.12921903,0.625
31,2093,0.14179285,0.5
31,2094,0.14338773,0.625
31,2095,0.11437534,0.625
31,2096,0.020566493,0.375
31,2097,0.17102295,0.625
31,2098,0.06644927,0.5
31,2099,0.06015537,0.75
31,2100,0.19630098,0.375
31,2101,0.09174026,0.5
31,2102,0.22485197,0.875
31,2103,0.09219699,0.625
31,2104,0.17330381,0.375
31,2105,0.10498469,0.5
31,2106,0.04344827,0.75
31,2107,0.06671752,0.75
31,2108,0.016892705,1.0
32,2109,0.053211536,0.5
32,2110,0.058634833,0.75
32,2111,0.039513938,0.625
32,2112,0.23449339,0.375
32,2113,0.0964956,0.375
32,2114,0.107695274,1.0
32,2115,0.19653815,0.5
32,2116,0.10247563,0.5
32,2117,0.06349662,0.5
32,2118,0.14063859,0.625
32,2119,0.03597771,0.25
32,2120,0.08527393,0.75
32,2121,0.10724331,0.5
32,2122,0.17210345,0.375
32,2123,0.1584197,0.625
32,2124,0.1371557,0.625
32,2125,0.16900718,0.375
32,2126,0.066802695,0.625
32,2127,0.05052469,0.875
32,2128,0.12561922,0.375
32,2129,0.090563856,0.5
32,2130,0.023360357,0.5
32,2131,0.03991008,0.875
32,2132,0.12899339,0.625
32,2133,0.060380306,0.75
32,2134,0.13907665,0.625
32,2135,0.059765443,0.625
32,2136,0.22785527,0.5
32,2137,0.15334013,0.75
32,2138,0.07529975,0.625
32,2139,0.06417622,0.75
32,2140,0.07623214,0.875
32,2141,0.048875004,0.625
32,2142,0.12962988,0.625
32,2143,0.13652499,0.25
32,2144,0.17978589,0.625
32,2145,0.063834354,0.875
32,2146,0.07563915,0.625
32,2147,0.29190493,0.625
32,2148,0.037670787,0.5
32,2149,0.041500274,0.5
32,2150,0.18889381,0.625
32,2151,0.03609207,0.375
32,2152,0.15930799,0.75
32,2153,0.10986133,0.75
32,2154,0.11641824,0.375
32,2155,0.012035077,0.25
32,2156,0.1187378,0.625
32,2157,0.10685484,0.5
32,2158,0.2848702,0.875
32,2159,0.37456864,0.375
32,2160,0.14457999,0.25
32,2161,0.19279231,0.5
32,2162,0.09800511,0.375
32,2163,0.19652332,0.625
32,2164,0.0936,0.75
32,2165,0.051638983,0.375
32,2166,0.09518516,0.625
32,2167,0.08494772,0.875
32,2168,0.04135771,0.625
32,2169,0.13572267,0.625
32,2170,0.03572849,1.0
32,2171,0.14828062,0.375
32,2172,0.1164167,0.25
32,2173,0.1784279,0.375
32,2174,0.10038213,0.375
32,2175,0.11729482,0.375
32,2176,0.0013781209,0.0
33,2177,0.079830095,0.625
33,2178,0.08703584,0.5
33,2179,0.0940696,0.375
33,2180,0.08330865,0.375
33,2181,0.100483865,0.5
33,2182,0.10702259,0.625
33,2183,0.18163976,0.5
33,2184,0.23074804,0.625
33,2185,0.10091701,0.5
33,2186,0.08912559,0.75
33,2187,0.22813681,0.75
33,2188,0.1752384,0.75
33,2189,0.101557985,0.5
33,2190,0.09041422,0.875
33,2191,0.041769173,0.5
33,2192,0.21179871,0.875
33,2193,0.15872198,0.625
33,2194,0.18908112,0.375
33,2195,0.10232332,0.75
33,2196,0.21779484,0.625
33,2197,0.121654496,0.375
33,2198,0.09793929,0.625
33,2199,0.13609521,0.75
33,2200,0.13347445,0.75
33,2201,0.12800285,0.25
33,2202,0.14558172,0.75
33,2203,0.12653317,0.875
33,2204,0.1296148,0.625
33,2205,0.073494926,0.625
33,2206,0.066792876,0.625
33,2207,0.0057935165,0.5
33,2208,0.06047456,0.875
33,2209,0.11426988,0.25
33,2210,0.08590725,0.375
33,2211,0.07425002,0.5
33,2212,0.10518034,0.375
33,2213,0.24493226,0.5
33,2214,0.023296036,0.625
33,2215,0.1768911,0.625
33,2216,0.014763256,0.625
33,2217,0.08694515,0.625
33,2218,0.18715236,0.5
33,2219,0.04941396,0.25
33,2220,0.09123112,0.375
33,2221,0.14684819,0.25
33,2222,0.13881066,0.625
33,2223,0.09832215,0.5
33,2224,0.16821857,0.625
33,2225,0.15713951,0.375
33,2226,0.013153594,0.375
33,2227,0.015928898,0.75
33,2228,0.034812983,0.5
33,2229,0.13363864,0.5
33,2230,0.05625592,0.625
33,2231,0.15151918,0.625
33,2232,0.11278942,0.5
33,2233,0.16087481,0.875
33,2234,0.13763946,0.625
33,2235,0.08639801,0.375
33,2236,0.117000304,0.625
33,2237,0.09621716,0.625
33,2238,0.059011273,0.25
33,2239,0.097918965,0.625
33,2240,0.13584928,0.875
33,2241,0.13537402,0.75
33,2242,0.12740077,0.375
33,2243,0.14846838,0.625
33,2244,0.0016789396,1.0
34,2245,0.18674242,0.375
34,2246,0.15780872,0.625
34,2247,0.13495184,0.875
34,2248,0.096961446,0.25
34,2249,0.09686438,0.625
34,2250,0.084848985,0.5
34,2251,0.15881306,0.5
34,2252,0.17073484,0.625
34,2253,0.17237,0.625
34,2254,0.115659595,0.5
34,2255,0.24307013,0.625
34,2256,0.0894274,0.875
34,2257,0.2095735,0.875
34,2258,0.033526126,0.375
34,2259,0.032344013,0.25
34,2260,0.15903321,0.625
34,2261,0.19166586,0.75
34,2262,0.10876677,0.625
34,2263,0.095751345,0.5
34,2264,0.11418073,0.625
34,2265,0.057413705,0.625
34,2266,0.058736704,0.375
34,2267,0.19353929,0.25
34,2268,0.10727446,0.625
34,2269,0.18161118,0.625
34,2270,0.112813264,0.5
34,2271,0.15683414,0.5
34,2272,0.07752462,0.5
34,2273,0.12281697,0.375
34,2274,0.33791435,0.5
34,2275,0.15992,0.75
34,2276,0.111741684,0.375
34,2277,0.044421904,0.5
34,2278,0.08262578,0.875
34,2279,0.07947134,0.5
34,2280,0.056963973,0.75
34,2281,0.11670912,0.625
34,2282,0.120351024,0.75
34,2283,0.19929682,0.625
34,2284,0.10475174,0.625
34,2285,0.04381543,0.375
34,2286,0.11582982,0.625
34,2287,0.06422947,0.625
34,2288,0.062853,0.625
34,2289,0.095538214,0.625
34,2290,0.17980337,0.5
34,2291,0.10762175,0.375
34,2292,0.10100462,0.75
34,2293,0.08298721,0.375
34,2294,0.11548501,0.375
34,2295,0.055159226,0.375
34,2296,0.08450274,0.375
34,2297,0.04422777,0.75
34,2298,0.088615194,0.5
34,2299,0.04656135,0.625
34,2300,0.19608265,0.5
34,2301,0.17840943,0.5
34,2302,0.05817265,0.625
34,2303,0.049461648,0.875
34,2304,0.06870585,0.875
34,2305,0.03898828,0.75
34,2306,0.1094711,0.5
34,2307,0.0027981307,0.5
34,2308,0.14135875,0.375
34,2309,0.16180547,0.5
34,2310,0.083593816,0.75
34,2311,0.16207014,0.625
34,2312,0.014042901,1.0
35,2313,0.13241081,0.5
35,2314,0.090926394,0.625
35,2315,0.13920341,0.5
35,2316,0.16547856,0.5
35,2317,0.07720406,0.75
35,2318,0.041148014,0.375
35,2319,0.069946274,0.5
35,2320,0.17979269,0.625
35,2321,0.049050912,0.5
35,2322,0.17838265,0.625
35,2323,0.074427165,0.625
35,2324,0.19289853,0.625
35,2325,0.008354793,0.375
35,2326,0.11037017,0.5
35,2327,0.097819656,0.625
35,2328,0.14473346,0.75
35,2329,0.18340728,0.25
35,2330,0.04023867,0.5
35,2331,0.073273286,0.375
35,2332,0.05109637,0.75
35,2333,0.18412925,0.75
35,2334,0.04928143,0.5
35,2335,0.10973738,0.375
35,2336,0.0069014914,0.375
35,2337,0.101641625,0.25
35,2338,0.15779361,0.875
35,2339,0.045222547,0.5
35,2340,0.09240705,0.375
35,2341,0.12959665,0.5
35,2342,0.07178618,0.625
35,2343,0.25577593,0.5
35,2344,0.11111144,0.75
35,2345,0.10404556,0.875
35,2346,0.14893433,0.75
35,2347,0.10478313,0.5
35,2348,0.19104591,0.75
35,2349,0.029394053,0.875
35,2350,0.03907243,0.5
35,2351,0.21842296,0.625
35,2352,0.10672279,0.875
35,2353,0.09337015,0.75
35,2354,0.09741944,0.5
35,2355,0.0700245,0.625
35,2356,0.30559948,0.5
35,2357,0.20682776,0.625
35,2358,0.13298221,0.5
35,2359,0.12176514,0.625
35,2360,0.10430927,0.625
35,2361,0.078810535,0.375
35,2362,0.1353134,0.75
35,2363,0.044933222,0.75
35,2364,0.11796807,0.625
35,2365,0.07084989,0.625
35,2366,0.13367401,0.375
35,2367,0.13814987,0.5
35,2368,0.148758,0.25
35,2369,0.09238104,0.875
35,2370,0.15609327,0.25
35,2371,0.08687296,0.5
35,2372,0.18033975,0.75
35,2373,0.03666345,0.625
35,2374,0.07899126,0.375
35,2375,0.12879992,0.75
35,2376,0.18317738,0.5
35,2377,0.07590131,0.5
35,2378,0.18308224,0.875
35,2379,0.1093656,0.375
35,2380,0.012085795,0.0
36,2381,0.07154232,0.625
36,2382,0.1547473,0.25
36,2383,0.22062175,0.75
36,2384,0.13089101,0.5
36,2385,0.06192807,0.875
36,2386,0.16337082,0.625
36,2387,0.06792048,0.625
36,2388,0.12578355,0.625
36,2389,0.033059504,0.625
36,2390,0.05779625,0.375
36,2391,0.046547487,1.0
36,2392,0.0104900515,0.5
36,2393,0.21024562,0.625
36,2394,0.16156837,0.625
36,2395,0.22014412,0.375
36,2396,0.16542251,0.125
36,2397,0.08727743,0.375
36,2398,0.14433457,0.75
36,2399,0.2203398,0.75
36,2400,0.18903889,0.75
36,2401,0.12140415,0.625
36,2402,0.08020344,0.875
36,2403,0.16960645,0.5
36,2404,0.15112965,0.5
36,2405,0.09337626,0.625
36,2406,0.042114776,0.375
36,2407,0.15395701,0.5
36,2408,0.07136643,0.5
36,2409,0.18641585,0.75
36,2410,0.09738371,0.375
36,2411,0.10259405,0.25
36,2412,0.06618065,0.5
36,2413,0.12747502,0.75
36,2414,0.06414251,0.5
36,2415,0.064139396,0.625
36,2416,0.03625183,0.5
36,2417,0.15465254,0.75
36,2418,0.08443023,0.5
36,2419,0.051374502,0.375
36,2420,0.13658969,0.75
36,2421,0.14069921,0.5
36,2422,0.032326262,0.75
36,2423,0.11402349,0.75
36,2424,0.08613992,0.5
36,2425,0.07963593,0.5
36,2426,0.07777167,0.875
36,2427,0.12188118,0.75
36,2428,0.14577848,0.5
36,2429,0.1418694,0.75
36,2430,0.14276475,0.5
36,2431,0.11437916,0.25
36,2432,0.095502436,0.125
36,2433,0.13115026,0.625
36,2434,0.0494679,0.375
36,2435,0.14461404,0.75
36,2436,0.10485851,0.5
36,2437,0.1621893,0.5
36,2438,0.036145274,0.625
36,2439,0.115579605,0.625
36,2440,0.23147565,0.5
36,2441,0.04159884,0.75
36,2442,0.15998252,0.75
36,2443,0.14373825,0.875
36,2444,0.07146093,0.5
36,2445,0.1945146,0.5
36,2446,0.055872325,0.375
36,2447,0.13395739,0.5
36,2448,0.0007516624,0.0
37,2449,0.10663413,0.625
37,2450,0.01445183,0.5
37,2451,0.080156825,0.625
37,2452,0.10660985,0.5
37,2453,0.11958305,0.375
37,2454,0.18287666,0.25
37,2455,0.16040622,0.5
37,2456,0.056174383,0.625
37,2457,0.114704,0.625
37,2458,0.07160436,0.75
37,2459,0.18129916,0.5
37,2460,0.24591807,0.625
37,2461,0.081985235,0.625
37,2462,0.10414235,0.625
37,2463,0.078237295,0.75
37,2464,0.26241088,0.625
37,2465,0.24797837,0.75
37,2466,0.09486112,0.875
37,2467,0.1268189,0.375
37,2468,0.11390982,0.625
37,2469,0.08052002,0.625
37,2470,0.08428317,0.625
37,2471,0.08112137,0.875
37,2472,0.13486622,0.75
37,2473,0.053773865,0.75
37,2474,0.12572297,0.75
37,2475,0.03110712,0.75
37,2476,0.13729563,0.25
37,2477,0.18653029,0.625
37,2478,0.14317955,0.625
37,2479,0.013798566,0.5
37,2480,0.1638849,0.5
37,2481,0.0058420887,0.375
37,2482,0.09532014,0.625
37,2483,0.19248798,0.5
37,2484,0.15508585,0.5
37,2485,0.060310025,0.625
37,2486,0.09518787,0.625
37,2487,0.0922835,0.625
37,2488,0.20148219,0.375
37,2489,0.2130096,0.625
37,2490,0.17041972,0.625
37,2491,0.13651536,0.625
37,2492,0.06477723,0.375
37,2493,0.16966473,0.625
37,2494,0.1433053,0.5
37,2495,0.05548926,0.75
37,2496,0.107832864,0.375
37,2497,0.108221926,0.25
37,2498,0.19537282,0.5
37,2499,0.054748002,0.625
37,2500,0.056005478,0.5
37,2501,0.08008651,0.375
37,2502,0.063306,0.5
37,2503,0.044477407,0.625
37,2504,0.20285726,0.75
37,2505,0.09378612,0.625
37,2506,0.10948582,0.625
37,2507,0.024642305,0.375
37,2508,0.05500047,0.5
37,2509,0.12015985,0.25
37,2510,0.23996899,0.5
37,2511,0.08331384,0.5
37,2512,0.110889085,0.875
37,2513,0.15946352,0.75
37,2514,0.039442666,0.75
37,2515,0.06924474,0.375
37,2516,0.07185297,0.0
38,2517,0.054441456,0.625
38,2518,0.011060184,0.875
38,2519,0.24036965,0.875
38,2520,0.22659653,0.75
38,2521,0.039310843,0.5
38,2522,0.15335938,0.625
38,2523,0.115747556,0.375
38,2524,0.04985572,0.5
38,2525,0.13779318,0.5
38,2526,0.06376261,0.5
38,2527,0.057483632,0.75
38,2528,0.21531633,0.625
38,2529,0.19642901,0.0
38,2530,0.11078474,0.625
38,2531,0.12135565,0.625
38,2532,0.043995846,0.625
38,2533,0.13318136,0.25
38,2534,0.1552735,0.5
38,2535,0.05625855,0.625
38,2536,0.2532301,0.375
38,2537,0.055432774,0.375
38,2538,0.10190829,0.5
38,2539,0.083155274,0.5
38,2540,0.1710577,0.75
38,2541,0.12524568,0.5
38,2542,0.25625792,0.5
38,2543,0.059986763,0.625
38,2544,0.09700747,0.625
38,2545,0.15606868,0.75
38,2546,0.18135262,0.5
38,2547,0.07752051,0.625
38,2548,0.22771014,0.5
38,2549,0.043794535,0.25
38,2550,0.19945776,0.25
38,2551,0.12906818,0.5
38,2552,0.1372843,0.625
38,2553,0.05300369,0.5
38,2554,0.15003349,0.5
38,2555,0.16369459,0.375
38,2556,0.059522696,0.75
38,2557,0.085673094,0.5
38,2558,0.046347085,0.625
38,2559,0.0599525,0.625
38,2560,0.1092941,0.625
38,2561,0.10481161,0.75
38,2562,0.15623017,0.5
38,2563,0.08384077,0.625
38,2564,0.038596954,0.625
38,2565,0.09620501,0.75
38,2566,0.23604533,0.875
38,2567,0.06512604,0.625
38,2568,0.06615437,0.625
38,2569,0.15560763,0.75
38,2570,0.19760862,0.625
38,2571,0.2028526,0.75
38,2572,0.02185171,0.375
38,2573,0.020047853,0.625
38,2574,0.019132523,0.5
38,2575,0.08693116,0.5
38,2576,0.039905667,0.875
38,2577,0.1477366,0.875
38,2578,0.09428425,0.5
38,2579,0.18164468,0.625
38,2580,0.027260222,0.5
38,2581,0.22443321,0.5
38,2582,0.0457332,0.625
38,2583,0.032352228,0.375
38,2584,0.42817104,0.0
39,2585,0.039826225,0.5
39,2586,0.13872793,0.375
39,2587,0.08278061,0.625
39,2588,0.012650651,0.625
39,2589,0.11346907,0.5
39,2590,0.11864273,0.75
39,2591,0.26694137,0.625
39,2592,0.1430684,0.25
39,2593,0.13949576,0.75
39,2594,0.08909572,0.625
39,2595,0.28723937,0.375
39,2596,0.07921997,0.75
39,2597,0.07050039,0.875
39,2598,0.11265318,0.625
39,2599,0.0865456,0.625
39,2600,0.17763853,0.5
39,2601,0.010646178,0.625
39,2602,0.11910802,0.375
39,2603,0.11493784,0.5
39,2604,0.090254605,0.125
39,2605,0.22707202,0.5
39,2606,0.15757295,0.625
39,2607,0.18606901,0.625
39,2608,0.016391054,0.75
39,2609,0.2062341,0.875
39,2610,0.13261046,0.5
39,2611,0.04804083,1.0
39,2612,0.05641584,0.75
39,2613,0.035606895,0.625
39,2614,0.09621563,0.75
39,2615,0.16412961,0.5
39,2616,0.12622932,0.375
39,2617,0.14220467,0.375
39,2618,0.18354048,0.5
39,2619,0.09339575,0.5
39,2620,0.02376058,0.625
39,2621,0.12538154,0.375
39,2622,0.0568537,0.375
39,2623,0.08197032,0.625
39,2624,0.07813055,0.75
39,2625,0.089548446,0.375
39,2626,0.19961157,0.75
39,2627,0.18633497,0.375
39,2628,0.17162365,0.5
39,2629,0.04842335,0.375
39,2630,0.0704189,0.75
39,2631,0.10916187,0.375
39,2632,0.010276091,0.625
39,2633,0.09978238,0.625
39,2634,0.10865026,0.75
39,2635,0.042369183,0.5
39,2636,0.17896876,0.375
39,2637,0.09669011,0.5
39,2638,0.1050262,0.625
39,2639,0.21970013,0.625
39,2640,0.10834368,0.625
39,2641,0.20181078,0.75
39,2642,0.19155563,0.625
39,2643,0.15493315,0.5
39,2644,0.11211053,0.5
39,2645,0.031472187,0.875
39,2646,0.040945794,0.5
39,2647,0.1485753,0.75
39,2648,0.14677528,0.5
39,2649,0.13058104,0.625
39,2650,0.06306559,0.375
39,2651,0.062307294,0.5
39,2652,0.012023858,1.0
40,2653,0.1686114,0.875
40,2654,0.1937464,0.5
40,2655,0.101635665,0.625
40,2656,0.10486682,0.375
40,2657,0.11015272,0.625
40,2658,0.0818454,0.875
40,2659,0.07785002,0.75
40,2660,0.07412097,0.75
40,2661,0.14478216,0.25
40,2662,0.073962286,0.5
40,2663,0.122797124,0.625
40,2664,0.10715451,0.75
40,2665,0.14985837,0.375
40,2666,0.13364373,1.0
40,2667,0.043062337,0.5
40,2668,0.04145657,0.625
40,2669,0.07085636,0.625
40,2670,0.16159071,0.5
40,2671,0.05124979,0.75
40,2672,0.12793173,0.5
40,2673,0.06389219,0.875
40,2674,0.10238965,0.625
40,2675,0.055882685,0.625
40,2676,0.21079038,1.0
40,2677,0.039899144,0.75
40,2678,0.095182784,0.5
40,2679,0.120420866,1.0
40,2680,0.056033876,0.25
40,2681,0.085810155,0.375
40,2682,0.11659218,0.75
40,2683,0.1059817,0.5
40,2684,0.1636659,0.5
40,2685,0.01756927,0.625
40,2686,0.12309775,0.375
40,2687,0.112243846,0.375
40,2688,0.19580008,0.375
40,2689,0.06249366,0.5
40,2690,0.05133461,0.5
40,2691,0.07895967,0.5
40,2692,0.12242769,0.5
40,2693,0.23807766,0.375
40,2694,0.054201648,0.625
40,2695,0.09989456,0.625
40,2696,0.24067187,0.75
40,2697,0.17864749,0.625
40,2698,0.041115258,0.5
40,2699,0.07545595,0.625
40,2700,0.113949545,0.375
40,2701,0.12762544,0.625
40,2702,0.14795959,0.25
40,2703,0.10717501,0.5
40,2704,0.056180093,0.375
40,2705,0.039648928,0.625
40,2706,0.24526912,0.375
40,2707,0.2174572,0.625
40,2708,0.025608694,0.25
40,2709,0.095456146,0.375
40,2710,0.10735043,0.875
40,2711,0.19108848,0.25
40,2712,0.20443426,0.625
40,2713,0.2167604,0.75
40,2714,0.040013596,0.75
40,2715,0.09588305,0.625
40,2716,0.14876509,0.625
40,2717,0.18618394,0.625
40,2718,0.15877758,0.375
40,2719,0.030119428,0.5
40,2720,0.43866462,0.0
41,2721,0.09148764,0.875
41,2722,0.03951902,0.5
41,2723,0.16763355,0.875
41,2724,0.19125126,0.375
41,2725,0.09353821,0.75
41,2726,0.121247664,0.625
41,2727,0.14039813,0.75
41,2728,0.19752218,0.75
41,2729,0.18978658,0.625
41,2730,0.11885347,0.625
41,2731,0.018187216,0.625
41,2732,0.2634347,0.625
41,2733,0.14546984,0.5
41,2734,0.22622775,0.25
41,2735,0.18299292,0.625
41,2736,0.15677664,0.875
41,2737,0.15382281,0.375
41,2738,0.09248924,0.5
41,2739,0.0826133,0.25
41,2740,0.061507657,0.875
41,2741,0.11428814,1.0
41,2742,0.13451666,0.375
41,2743,0.15761635,0.625
41,2744,0.23788846,0.25
41,2745,0.15271665,0.5
41,2746,0.12857088,0.625
41,2747,0.1484456,0.125
41,2748,0.09333475,0.75
41,2749,0.07670496,0.75
41,2750,0.14738093,0.5
41,2751,0.18813992,0.625
41,2752,0.051112995,0.5
41,2753,0.045065876,0.5
41,2754,0.07052903,0.75
41,2755,0.13166353,0.625
41,2756,0.069758765,0.25
41,2757,0.08767026,0.5
41,2758,0.036706492,0.375
41,2759,0.08942244,0.875
41,2760,0.0838697,0.25
41,2761,0.15825637,0.625
41,2762,0.18675338,0.75
41,2763,0.036486156,0.375
41,2764,0.056521744,0.75
41,2765,0.038423434,0.375
41,2766,0.08150828,0.5
41,2767,0.14134052,0.5
41,2768,0.21035491,0.625
41,2769,0.10993607,0.625
41,2770,0.048961625,0.625
41,2771,0.05471373,0.25
41,2772,0.08173374,0.375
41,2773,0.042386346,0.625
41,2774,0.11617071,0.625
41,2775,0.13577369,0.5
41,2776,0.08146537,0.375
41,2777,0.06856218,0.5
41,2778,0.2737777,0.625
41,2779,0.06398734,0.5
41,2780,0.032954715,0.75
41,2781,0.11707572,0.5
41,2782,0.04359311,0.75
41,2783,0.10447041,0.75
41,2784,0.016618647,0.375
41,2785,0.13764948,0.5
41,2786,0.1515277,0.75
41,2787,0.08347623,0.875
41,2788,0.021770928,0.0
42,2789,0.12081609,0.5
42,2790,0.12809873,0.25
42,2791,0.050340474,0.5
42,2792,0.069273315,0.5
42,2793,0.2108429,0.75
42,2794,0.12638082,0.75
42,2795,0.06981076,0.5
42,2796,0.20750974,0.875
42,2797,0.03145764,0.5
42,2798,0.056448817,0.625
42,2799,0.12259345,0.625
42,2800,0.13812955,0.75
42,2801,0.15271945,0.625
42,2802,0.075987205,0.25
42,2803,0.24739131,0.75
42,2804,0.12553352,0.625
42,2805,0.068282075,0.375
42,2806,0.06392181,0.375
42,2807,0.13088106,0.75
42,2808,0.10013329,0.625
42,2809,0.17372952,0.5
42,2810,0.054282136,0.75
42,2811,0.21138522,0.5
42,2812,0.11653734,0.375
42,2813,0.126694,0.875
42,2814,0.09328352,0.625
42,2815,0.079672605,0.5
42,2816,0.24689135,0.625
42,2817,0.07388273,0.375
42,2818,0.1118223,0.625
42,2819,0.0912649,0.625
42,2820,0.10668031,0.875
42,2821,0.048032094,0.75
42,2822,0.123928614,0.375
42,2823,0.06553374,0.625
42,2824,0.19050416,0.625
42,2825,0.0035665422,0.625
42,2826,0.07337317,0.625
42,2827,0.16392158,0.625
42,2828,0.18714616,0.75
42,2829,0.08718517,0.5
42,2830,0.11746126,0.25
42,2831,0.24287866,0.625
42,2832,0.026478963,0.5
42,2833,0.089527324,0.75
42,2834,0.07194484,0.625
42,2835,0.035149228,0.875
42,2836,0.021876816,0.5
42,2837,0.04210499,0.5
42,2838,0.20697305,0.625
42,2839,0.12066204,0.25
42,2840,0.10916609,0.625
42,2841,0.10384935,0.75
42,2842,0.019600017,0.5
42,2843,0.16522424,0.625
42,2844,0.2430576,0.625
42,2845,0.058278654,0.625
42,2846,0.05603406,0.75
42,2847,0.1443855,0.625
42,2848,0.07493984,0.625
42,2849,0.17365979,0.375
42,2850,0.11754286,0.625
42,2851,0.13773961,0.125
42,2852,0.08992869,0.125
42,2853,0.075670734,0.5
42,2854,0.091619544,0.625
42,2855,0.28907764,0.5
42,2856,0.043671295,0.0
43,2857,0.022473585,0.75
43,2858,0.12503335,0.5
43,2859,0.145696,0.125
43,2860,0.22705798,0.625
